Id,SalePrice
1838,135250.62112468388
1839,62817.497493525385
1840,116979.78015510389
1841,130104.76795085636
1842,96587.42245039262
1843,123580.93370497681
1844,144083.33111612021
1845,140509.3738295018
1846,163551.57363765035
1847,168357.85051150294
1848,-11253.526199482265
1849,100531.6944993427
1850,121627.3361388616
1851,159875.3892777348
1852,122286.3696333092
1853,123548.48092711507
1854,187552.80898610235
1855,164072.77176719566
1856,228022.05624765216
1857,130377.20348274976
1858,169655.43370082893
1859,132180.8842933823
1860,158566.8544779095
1861,130991.21605822537
1862,300360.6279500682
1863,300360.6279500682
1864,300360.6279500682
1865,297726.6248856194
1866,298864.18543929467
1867,257363.21651480137
1868,273185.79067815375
1869,206807.01550678606
1870,239546.01797579532
1871,258851.31437906157
1872,175884.70408741967
1873,231993.7900777302
1874,127505.7038430511
1875,218415.17474453326
1876,198992.20918819448
1877,217800.0935309583
1878,221839.29516906443
1879,115210.54707092
1880,130776.21519357385
1881,245504.20370116178
1882,268079.61713410926
1883,215748.7754812613
1884,226288.16317361023
1885,241946.29960516328
1886,270495.38491000026
1887,214248.76288845646
1888,267482.862738936
1889,172350.3436460736
1890,104841.5729701136
1891,157880.54670006188
1892,85715.19400345162
1893,135706.33569950808
1894,152857.73880941467
1895,150209.28713243734
1896,118444.91218709666
1897,119081.39319375611
1898,129919.40522156982
1899,144430.00572157966
1900,144457.11349045637
1901,150802.93220446468
1902,139625.1105567395
1903,238044.6964640743
1904,124201.30218656687
1905,193265.70732105908
1906,137926.56552530266
1907,208081.85232814623
1908,146399.19945114478
1909,158365.3326089196
1910,158365.3326089196
1911,195920.74172737007
1912,268026.72694512235
1913,162002.09300603718
1914,48962.19164052047
1915,255849.3130016795
1916,-948.065789236105
1917,275716.3855087557
1918,136275.49930452358
1919,172048.20529278438
1920,185630.09023608943
1921,329667.7382293304
1922,292286.8084085402
1923,211776.29274388263
1924,220889.51745867333
1925,233814.34856684832
1926,320008.1864610582
1927,120254.1312222192
1928,156399.8277898291
1929,103949.63555565546
1930,135466.4269993998
1931,130965.31093532406
1932,146858.79572073044
1933,162443.51875761477
1934,189512.55897188815
1935,174414.5057801447
1936,189849.1057214496
1937,190614.6176639176
1938,169074.2107669555
1939,261810.7807562456
1940,221679.66053395846
1941,191592.39740806632
1942,190544.8507654859
1943,225415.72269986907
1944,297901.225483428
1945,311172.30012514675
1946,193444.63960606663
1947,283048.7435053465
1948,183822.41041727853
1949,233403.3756890481
1950,196465.61227018456
1951,261255.34621765895
1952,238580.0684371778
1953,169510.17732968717
1954,222618.36136149243
1955,143055.29527693125
1956,314184.4570813924
1957,188909.27667355817
1958,293708.5291866255
1959,170542.80753710074
1960,94076.13772495603
1961,123920.94434217387
1962,126000.63452012069
1963,125664.08777055913
1964,120963.80128940882
1965,172033.37812451646
1966,177378.45466769312
1967,266518.07459443004
1968,338609.19813654665
1969,317676.9642223099
1970,357574.71808888786
1971,387963.7558487626
1972,321965.1515130736
1973,275378.98738687986
1974,293400.27102814126
1975,387545.6840347564
1976,265406.1810668637
1977,319191.9463547566
1978,330428.2317906134
1979,310786.3873898069
1980,212778.2400300405
1981,305188.27365758596
1982,231553.3071279053
1983,231553.3071279053
1984,208513.97494733497
1985,232910.87647986528
1986,239148.592141788
1987,200458.9123175477
1988,183057.68862216792
1989,215478.39633690752
1990,230403.38832368667
1991,212468.55522946094
1992,228250.2047718463
1993,195049.97230820847
1994,252771.28038922406
1995,210474.88492209325
1996,269935.5954336773
1997,314748.48233868834
1998,298090.1485805388
1999,241896.61877513642
2000,302253.28353462287
2001,259893.66775019094
2002,245328.52732071863
2003,269068.3690574637
2004,264011.03476612584
2005,241377.74370548804
2006,234124.95301636495
2007,273012.19368808647
2008,201045.90090153774
2009,193851.2438766763
2010,212586.71029969794
2011,152484.08941373904
2012,196383.45642404084
2013,184090.52200200874
2014,191108.85063872556
2015,209145.78825573786
2016,191917.2527631896
2017,212915.48949918628
2018,116573.20698405593
2019,105909.16103315377
2020,110429.69464463647
2021,106582.25453227689
2022,187070.57205506111
2023,164768.38524236623
2024,245621.2795094326
2025,340549.8118118178
2026,201992.40387222974
2027,160844.93082245975
2028,195017.75987276598
2029,181900.33818573458
2030,273997.97418989125
2031,253230.26187782653
2032,262305.37702152587
2033,267617.9051328362
2034,192478.1999828578
2035,219398.35972752236
2036,231244.41678258264
2037,232380.00918886904
2038,315878.8225655244
2039,224517.0600966846
2040,333433.8401676349
2041,236195.17572153313
2042,223721.76871448592
2043,185138.0644959591
2044,216365.2257672341
2045,221053.72163253813
2046,179756.98026739154
2047,151504.7631299392
2048,126601.03060083673
2049,188332.54778850183
2050,207407.89774266444
2051,87124.46010750206
2052,141369.96112109884
2053,126720.13030652492
2054,64525.2872351628
2055,161497.5509884446
2056,119263.83824145736
2057,117537.15221754531
2058,205039.14328633365
2059,130539.45040953346
2060,142085.7008138001
2061,193739.0400251397
2062,124208.33218890463
2063,99651.38162203087
2064,141841.38873433694
2065,126015.47712023987
2066,188209.90495176415
2067,122513.90480103157
2068,193632.93575343303
2069,56071.12214899063
2070,106331.5409032146
2071,62336.18659375876
2072,168471.25838492077
2073,134045.6944851433
2074,197885.32996936422
2075,144159.5554096501
2076,118189.10459612205
2077,137873.1788765092
2078,119816.75152971537
2079,153053.45974414842
2080,132663.51381884527
2081,146168.87463220733
2082,163688.30063451303
2083,154885.6140618017
2084,100306.27423939528
2085,127646.5126181111
2086,137182.8482757369
2087,138549.8774628447
2088,110197.3800115831
2089,82856.155369516
2090,138992.10330165655
2091,86499.81768672226
2092,128453.63626822585
2093,141582.2821843027
2094,129273.92739641306
2095,160019.00645104283
2096,79461.18336490658
2097,73795.6255560409
2098,165659.02707857883
2099,1252.1762086011004
2100,67691.5160442323
2101,133826.80759136146
2102,157835.4115963485
2103,78537.07906534604
2104,184790.6179041809
2105,100450.31195855234
2106,53087.31053651683
2107,233497.06495242356
2108,115227.01998580992
2109,96908.82736125647
2110,114092.4981373141
2111,179438.35222412914
2112,143586.38358488074
2113,112285.49805155408
2114,119889.62763412064
2115,166469.22445830936
2116,115180.17176612734
2117,145939.9315646548
2118,135721.61028125277
2119,126442.60192910954
2120,102419.98570365715
2121,87716.09674206586
2122,84659.18440789799
2123,72282.82511494623
2124,214251.99978406774
2125,165280.4145636363
2126,164587.09378699586
2127,175357.0371173811
2128,147567.35473053972
2129,122649.73442448676
2130,156937.68367418903
2131,199490.98773226794
2132,124046.93440787971
2133,143613.15956737846
2134,126124.19906568388
2135,86334.51338870474
2136,45622.44983868254
2137,116783.05772212404
2138,136052.87690001936
2139,163544.55624762457
2140,118585.45747908717
2141,143908.23846675584
2142,125329.35038403806
2143,148183.6124631837
2144,134405.38807001128
2145,114575.0164937001
2146,160531.86184883537
2147,164676.52315033425
2148,146347.26333044376
2149,140393.74656084855
2150,217099.52066585282
2151,145620.7542287343
2152,140455.34505125135
2153,157927.79671365907
2154,95974.49971360958
2155,141575.13495188172
2156,258677.71674873715
2157,229939.66089583002
2158,237588.77441845904
2159,225698.55940937344
2160,191290.9214315475
2161,269265.58651866927
2162,345009.6879247343
2163,302256.3189223993
2164,253358.16816071048
2165,188659.18676765263
2166,142152.0196564563
2167,214332.02082555462
2168,196733.9316832096
2169,209435.5841973836
2170,222943.13873548422
2171,143040.27853904432
2172,142917.81400522962
2173,157291.78286762466
2174,251158.22925017704
2175,298190.4660594894
2176,281586.50314882793
2177,257072.60048874328
2178,237659.88241656823
2179,154214.82885988988
2180,243426.70144442946
2181,218935.81237413548
2182,244499.4629509059
2183,212659.9648243006
2184,126574.70443934156
2185,122836.19301236921
2186,168020.48432255443
2187,164956.4261771245
2188,169747.3600018028
2189,243509.2445627593
2190,53580.11944383255
2191,53580.11944383255
2192,62062.96097876993
2193,85600.79344097048
2194,76100.55049914867
2195,87637.38205306302
2196,88345.56234066107
2197,98225.34973007906
2198,168888.00645549782
2199,185044.0803541639
2200,132672.20441382425
2201,141401.84359448752
2202,182964.52863235353
2203,165914.13801629096
2204,152681.7099835131
2205,126330.90068188217
2206,141963.2140345783
2207,220457.05930963252
2208,221591.94902590243
2209,199457.4763491354
2210,146399.19945114478
2211,118499.62740897306
2212,127380.56180817133
2213,96548.07739282236
2214,143752.7920216038
2215,88033.20635232434
2216,166767.54143463098
2217,3149.4059069447685
2218,69887.95694999013
2219,63404.8253913424
2220,63653.24208752683
2221,255849.3130016795
2222,234153.18810304138
2223,268655.2247788976
2224,235555.76211593812
2225,149394.79837414878
2226,173053.0959804688
2227,211003.62311659125
2228,261880.4606191311
2229,243260.21725090942
2230,146510.69654260005
2231,225019.7903676331
2232,197530.53920986387
2233,176622.25199471926
2234,238469.4878490211
2235,215619.79640910088
2236,268579.8264808281
2237,297649.5130668038
2238,237463.5651071011
2239,125726.80535795761
2240,174745.984454319
2241,143666.1309978728
2242,139920.52826969593
2243,129330.53802410781
2244,86269.60345125443
2245,84401.94852470187
2246,131537.77857445227
2247,112357.13959867496
2248,109316.80854279501
2249,111394.74196908018
2250,129647.94780824264
2251,127243.12599870842
2252,199132.42793078755
2253,161799.17396107526
2254,177786.49752814986
2255,196046.44732211414
2256,200080.31829223898
2257,222614.56512581545
2258,192862.24355175206
2259,189550.06498150167
2260,169142.86809647956
2261,211545.05448184232
2262,229661.4771909262
2263,299563.8744108095
2264,359041.1359160519
2265,175063.6083657525
2266,274552.9189201655
2267,310914.81121339253
2268,336765.4839933207
2269,178280.38073434483
2270,192022.69739211025
2271,224479.50049933651
2272,217342.81866621273
2273,168671.41086738452
2274,179599.3264729362
2275,180395.518847854
2276,196636.81060770736
2277,201145.45811362215
2278,155538.81870437495
2279,113100.97863411531
2280,89552.08911230462
2281,188414.3461430925
2282,189052.54250430875
2283,132904.24509710202
2284,144007.5694442452
2285,163243.77825321374
2286,117915.87898113299
2287,305425.11908768304
2288,275506.4167998624
2289,311068.81111225253
2290,355387.5856734384
2291,304694.6108919977
2292,343999.1318325433
2293,367798.2423554016
2294,353518.3418268359
2295,367380.0948582627
2296,282694.98123736633
2297,275152.43408650765
2298,305018.2427822207
2299,343427.2046343852
2300,300861.5194991587
2301,259231.86185571935
2302,247989.26630669087
2303,262771.51853854605
2304,271196.4630105018
2305,192350.47905201546
2306,192350.47905201546
2307,191841.98156879237
2308,249203.98979271506
2309,271302.3443721684
2310,230054.6642601383
2311,215268.9481406475
2312,176923.09014042013
2313,183917.00350524054
2314,195886.46706225746
2315,181160.97802427888
2316,208213.0425551529
2317,188844.69583325868
2318,182392.7567488607
2319,199616.71514136344
2320,204026.03308673552
2321,260414.36735025968
2322,205042.28188224928
2323,183506.0061435583
2324,184134.21169505513
2325,225831.8092177004
2326,184879.1815229091
2327,228348.50682659727
2328,230757.79879155383
2329,194851.71731295798
2330,192786.4172492529
2331,321300.96059539006
2332,359828.8757832472
2333,311932.83583126566
2334,271334.10781052057
2335,266430.70581302
2336,307012.75093527604
2337,213617.8494033597
2338,263187.7571105036
2339,247247.009968478
2340,339529.0599916375
2341,221351.8876928545
2342,247535.3160495829
2343,224000.90798795596
2344,249512.24653663626
2345,271421.3431011529
2346,231556.82212907402
2347,210450.53279246087
2348,243208.75659990148
2349,160123.2669669966
2350,264335.4897393505
2351,251746.4535729473
2352,274757.095365979
2353,258654.57156355667
2354,146576.29088093864
2355,170676.35095191677
2356,153839.7658607182
2357,222292.92858859827
2358,198037.46029963158
2359,147733.38793142268
2360,113791.64713908255
2361,137564.70102276548
2362,264957.9567990743
2363,139334.20770884003
2364,160695.26941230125
2365,233877.499364316
2366,215359.22005988308
2367,248543.99325651594
2368,211865.91772312962
2369,248870.95804432232
2370,179304.69839993736
2371,183884.8901269231
2372,209455.1780424678
2373,260316.75489250047
2374,280458.061375862
2375,245673.92628120026
2376,276700.65974181297
2377,318251.99984105583
2378,160405.8527789442
2379,226457.92350708833
2380,158737.20010942186
2381,179315.44375855324
2382,207721.37141085498
2383,227639.23075658467
2384,240634.4841740135
2385,156320.27325648954
2386,142754.71548248804
2387,123549.34714544879
2388,104441.44730879692
2389,131104.1304084357
2390,138021.96957181906
2391,128881.27055637492
2392,108070.3523965372
2393,184990.10648783774
2394,151737.57171492197
2395,205784.4713488666
2396,162779.8835701748
2397,204258.6800628996
2398,114641.68303053151
2399,28689.63487937639
2400,19931.487409992144
2401,100237.07630697254
2402,125600.5387534867
2403,190001.17041810066
2404,137157.8520113516
2405,172495.4851944124
2406,131077.5142817325
2407,116215.57022748131
2408,136964.32045723405
2409,128884.83667107695
2410,199700.28850851255
2411,109391.93438660109
2412,143391.2757254094
2413,133196.674394337
2414,118898.77740918647
2415,171989.38710908068
2416,145040.1915925081
2417,138390.15274169517
2418,109305.16144833411
2419,129438.53935879865
2420,108910.25048231788
2421,132071.08034952078
2422,107875.71651298995
2423,79895.75575001002
2424,160210.40527705045
2425,229822.06407497847
2426,113340.73707784782
2427,101546.2552390038
2428,180619.5826523716
2429,108841.17898678593
2430,136111.65552047954
2431,122431.50678564701
2432,119889.46446330682
2433,130376.44953650609
2434,137044.11450669658
2435,148283.93601494806
2436,83994.44508581061
2437,106245.70778271533
2438,111072.99492468755
2439,113559.07066831784
2440,152439.15415307973
2441,105938.5918617649
2442,100686.31182224303
2443,123101.56945015513
2444,111420.12415940932
2445,71259.30531249905
2446,130666.43163971964
2447,204492.06480813865
2448,153088.76846635842
2449,116054.33480297646
2450,162720.479888094
2451,117024.43810266303
2452,213161.98025921732
2453,64117.00320368924
2454,78644.59540014667
2455,101240.67281905434
2456,134426.82205164933
2457,111203.48195178155
2458,131220.92977097363
2459,100170.2912847643
2460,162718.65079229185
2461,117668.89738595777
2462,128843.4026613161
2463,128174.2935624622
2464,189046.78382940113
2465,152162.37088230252
2466,129891.85492357495
2467,171179.3514904196
2468,88984.28003357234
2469,107707.01752811077
2470,204479.62767645298
2471,205349.98227236152
2472,204753.98359073
2473,116275.89487299044
2474,93534.41215538129
2475,233501.3575743552
2476,116515.5044798113
2477,115662.60003170185
2478,169586.95664568467
2479,112784.51745032659
2480,127882.09724434826
2481,122245.29171023727
2482,121335.76526782801
2483,110399.67593154847
2484,129152.13437468256
2485,111588.27576167288
2486,142831.64853180875
2487,186912.6994871135
2488,158197.32197543723
2489,165248.3610815932
2490,130350.71921100211
2491,76683.57963804132
2492,188407.30983221484
2493,122327.49325911386
2494,159880.27467549103
2495,89692.45320072072
2496,224335.02622623823
2497,168897.66558170633
2498,104899.52078446932
2499,63438.20098104281
2500,122632.64361903525
2501,142340.98747045896
2502,142157.739499051
2503,95555.40800969093
2504,202149.5792941195
2505,223875.9610097895
2506,272029.4153883839
2507,312639.4567456413
2508,272029.4153883839
2509,242327.7265840161
2510,244387.0579989131
2511,204702.22013151902
2512,221681.825971768
2513,221637.55129251233
2514,243176.78674296942
2515,144816.27364359738
2516,165014.12013196992
2517,127505.7038430511
2518,137087.39661167725
2519,227061.30992310448
2520,216296.07909835305
2521,213665.48526235973
2522,225633.95965298975
2523,126552.85945698165
2524,133212.41117139847
2525,132100.10249447997
2526,140593.62176881894
2527,113969.35496630962
2528,126078.26877348148
2529,124257.49109173543
2530,90354.12659263937
2531,236572.4350342697
2532,231335.3318506796
2533,216548.72096129227
2534,247278.67451152136
2535,294707.176106313
2536,228751.38345693704
2537,234618.1956529892
2538,200990.0528010528
2539,197428.7608908912
2540,189514.27433121298
2541,201464.64348455297
2542,163397.0347294833
2543,113923.01300159027
2544,119358.37947991234
2545,135854.46052682563
2546,166965.14905867493
2547,158658.77845230687
2548,169925.81284518284
2549,155483.13695429312
2550,600379.6919213391
2551,157880.54670006188
2552,113228.82949545409
2553,53580.11944383255
2554,108269.04744670447
2555,106731.6388273742
2556,75377.14979860443
2557,98016.22757343284
2558,179019.79807022773
2559,136735.91541325976
2560,124716.40679482196
2561,139452.25126430416
2562,135756.825745094
2563,141738.84814563673
2564,190450.2416525553
2565,111552.11789370398
2566,119559.85197874508
2567,130903.03340284247
2568,198686.42309307354
2569,189880.25190938532
2570,147102.18522646476
2571,173912.60051887773
2572,203723.46986766555
2573,228727.51185024413
2574,268642.73824811704
2575,148786.3562304232
2576,115598.1861965548
2577,150835.12927004462
2578,88787.45681954408
2579,10704.443958524149
2580,127204.18124208716
2581,116090.22992607101
2582,102096.68342990428
2583,253597.83369886025
2584,169150.24779124907
2585,188886.3497738426
2586,220769.4068485913
2587,216607.84595661808
2588,154230.6625388224
2589,157304.14111578395
2590,217876.96210908704
2591,202937.32132122444
2592,239923.8425252093
2593,249511.2912156037
2594,196203.09973302903
2595,226059.64039692073
2596,293143.0394599966
2597,199553.3347084017
2598,259962.40881249215
2599,327369.8861741375
2600,144171.1751957084
2601,163886.21330551023
2602,92140.5850688013
2603,85592.99495096272
2604,76821.17575627309
2605,93486.77206704719
2606,135448.8885823501
2607,178650.72883701464
2608,178487.70191791747
2609,152336.3436204897
2610,88966.77299268881
2611,141146.49051422148
2612,149178.6448147935
2613,109316.80854279501
2614,114893.48033709603
2615,165577.35723523423
2616,137600.75226517092
2617,206282.4814933713
2618,192715.2976293282
2619,240959.3986013357
2620,181942.99026140245
2621,188231.14031413617
2622,195412.9334242245
2623,262438.70381810353
2624,282836.273278969
2625,321257.85388807603
2626,171471.99974006333
2627,213289.95615973487
2628,341247.6761549746
2629,397910.7564413517
2630,320642.1913295218
2631,375390.89542110614
2632,340851.99180254317
2633,282708.6817546161
2634,318540.3778376302
2635,163958.46255542454
2636,217873.78426660318
2637,183826.5479698067
2638,252327.2352376012
2639,183934.39723132912
2640,159845.2266239631
2641,103941.73385512433
2642,197562.42709416524
2643,147550.56091050722
2644,148796.9993910438
2645,128310.35160250368
2646,123555.13044459897
2647,132567.69834754057
2648,157351.00351218716
2649,138515.4865799012
2650,162395.59210472647
2651,172369.9248740779
2652,345708.2651769675
2653,268505.7200812793
2654,258261.8530743001
2655,310176.7198811377
2656,305750.669838554
2657,299943.6015503404
2658,276598.6200853769
2659,294412.5685995242
2660,306115.2620218396
2661,303849.1166616776
2662,302513.4746669382
2663,278734.1079980063
2664,270157.33858585346
2665,295360.3220788343
2666,279048.847523466
2667,178423.6528664832
2668,201518.71931342373
2669,189181.24258282024
2670,292815.89762201416
2671,201518.71931342373
2672,208662.78938356414
2673,219584.70124697487
2674,222171.05408963445
2675,194045.20418295462
2676,209787.6955796152
2677,207568.0085094768
2678,264211.0855239923
2679,269095.0561971285
2680,287104.83809928806
2681,352295.09773020237
2682,317338.5558532856
2683,384946.353283694
2684,302938.94717788044
2685,318978.7998009955
2686,257789.85574493813
2687,273508.2263095066
2688,245041.0929378071
2689,226224.79915362305
2690,351658.4269920252
2691,196277.0424424446
2692,149736.5774894997
2693,215525.75195427972
2694,148820.74018142
2695,216137.74592358223
2696,207553.601627304
2697,202549.9587221893
2698,192071.06575020438
2699,189791.06606090383
2700,175057.92619569856
2701,164682.5719379622
2702,131216.0077962923
2703,158462.78320563876
2704,139656.3362142793
2705,117246.30048317893
2706,111223.67852736206
2707,126307.30450866965
2708,120576.61796710535
2709,96268.86644914479
2710,113493.0215484869
2711,282626.65915398835
2712,321503.04162585945
2713,199295.88907960395
2714,182608.64366224478
2715,181235.17451225524
2716,172159.95905868406
2717,189835.02389543352
2718,248686.86716428178
2719,144978.09435882187
2720,197241.9516224647
2721,138480.5383308452
2722,172954.5609465968
2723,152756.16182424047
2724,109198.92110664176
2725,123161.12901831698
2726,130990.89010671293
2727,169604.32009390253
2728,180030.62667110725
2729,148510.570940066
2730,137543.6621292855
2731,113345.98659003922
2732,113036.55591598805
2733,162618.09935802757
